System Name,System ID,System Type,System Status,History Year,Date Received,County,Use Cooling Percent,Use Process Percent,Use Domestic Percent,Use Miscellaneous Percent,Irrigation (Lawn and Garden) Percent,Acres Irrigated,Irrigation (Agriculture),Acres Irrigated,DEQ ID,Population,Domestic Use,Commercial Use,Industrial Use,Institutional Use,Total Use,Domestic Connections,Commercial Connections,Industrial Connections,Institutional Connections,Total Connections,Peak Date,Peak Demand,Peak Demand Units,Peak Use Include,Peak Measurement Type,Peak Wholesale Volume,Peak Wholesale Volume Units
Lagoon Investment Company,2002,Industrial,Active,2012,1/2/09,Davis,20,25,20,35,,,0,,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,2011,1/3/08,Davis,20,25,20,35,,,0,,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,2010,3/8/07,Davis,20,25,20,35,,,0,,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,2009,3/15/06,Davis,20,25,20,35,,,0,,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,2008,1/7/05,Davis,20,25,20,35,,,0,,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,2007,1/13/04,Davis,20,25,20,35,,,0,,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,2006,1/10/03,Davis,20,25,20,35,,,0,,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,2005,1/23/02,Davis,20,25,20,35,,,0,,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,2004,2/10/01,Davis,20,25,20,35,,,0,,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,2003,3/21/00,Davis,20,25,20,35,,,0,,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,2002,1/20/99,Davis,20,25,20,35,,,0,,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,2001,1/14/98,Davis,20,25,20,0,,,35,,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,2000,1/11/97,Davis,20,25,20,35,,,0,,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,1999,1/4/96,Davis,20,25,20,35,,,0,,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,1998,1/10/95,Davis,20,25,20,35,,,0,,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,1997,3/17/94,Davis,20,25,20,35,,,0,,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,1996,1/18/93,Davis,20,25,55,0,,,0,,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,1995,1/16/92,Davis,20,25,55,0,,,0,,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,1994,2/2/91,Davis,20,25,55,0,,,0,,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,1993,2/10/90,Davis,20,25,20,0,,,35,,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,1992,1/28/89,Davis,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,1991,1/22/88,Davis,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,1990,2/11/87,Davis,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,1989,2/12/86,Davis,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
SLICCAMA (Bonneville Realty Management),2006,Industrial,Inactive,1995,4/8/92,Salt Lake,0,0,0,0,,,100,,,,,,,,,,,,,,,,,,,,
SLICCAMA (Bonneville Realty Management),2006,Industrial,Inactive,1994,4/9/91,Salt Lake,0,0,0,100,,,0,,,,,,,,,,,,,,,,,,,,
SLICCAMA (Bonneville Realty Management),2006,Industrial,Inactive,1993,3/21/90,Salt Lake,0,0,0,100,,,0,,,,,,,,,,,,,,,,,,,,
SLICCAMA (Bonneville Realty Management),2006,Industrial,Inactive,1992,4/28/89,Salt Lake,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Corp. of the Presiding Bishop (COB),2008,Industrial,Active,2019,6/9/16,Salt Lake,100,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Corp. of the Presiding Bishop (COB),2008,Industrial,Active,2018,2/4/15,Salt Lake,100,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Corp. of the Presiding Bishop (COB),2008,Industrial,Active,2017,10/1/14,Salt Lake,100,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Corp. of the Presiding Bishop (COB),2008,Industrial,Active,2016,1/5/13,Salt Lake,100,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Corp. of the Presiding Bishop (COB),2008,Industrial,Active,2015,6/15/12,Salt Lake,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Corp. of the Presiding Bishop (COB),2008,Industrial,Active,2014,8/17/11,Salt Lake,100,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Corp. of the Presiding Bishop (COB),2008,Industrial,Active,2013,1/20/10,Salt Lake,91,0,0,9,,,0,,,,,,,,,,,,,,,,,,,,
Corp. of the Presiding Bishop (COB),2008,Industrial,Active,2012,3/31/09,Salt Lake,91,0,0,9,,,0,,,,,,,,,,,,,,,,,,,,
Corp. of the Presiding Bishop (COB),2008,Industrial,Active,2011,6/6/08,Salt Lake,100,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Corp. of the Presiding Bishop (COB),2008,Industrial,Active,2010,8/1/07,Salt Lake,100,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Corp. of the Presiding Bishop (COB),2008,Industrial,Active,2009,2/21/06,Salt Lake,100,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Corp. of the Presiding Bishop (COB),2008,Industrial,Active,2008,2/2/05,Salt Lake,91,0,0,9,,,0,,,,,,,,,,,,,,,,,,,,
Corp. of the Presiding Bishop (COB),2008,Industrial,Active,2007,1/17/04,Salt Lake,100,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Corp. of the Presiding Bishop (COB),2008,Industrial,Active,2006,1/7/03,Salt Lake,100,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Corp. of the Presiding Bishop (COB),2008,Industrial,Active,2005,1/12/02,Salt Lake,100,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Corp. of the Presiding Bishop (COB),2008,Industrial,Active,2004,2/21/01,Salt Lake,100,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Corp. of the Presiding Bishop (COB),2008,Industrial,Active,2003,2/11/00,Salt Lake,100,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Corp. of the Presiding Bishop (COB),2008,Industrial,Active,2002,3/27/99,Salt Lake,100,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Corp. of the Presiding Bishop (COB),2008,Industrial,Active,2000,4/9/97,Salt Lake,100,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Corp. of the Presiding Bishop (COB),2008,Industrial,Active,1999,3/28/96,Salt Lake,100,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Corp. of the Presiding Bishop (COB),2008,Industrial,Active,1998,3/11/95,Salt Lake,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Corp. of the Presiding Bishop (COB),2008,Industrial,Active,1997,4/9/94,Salt Lake,100,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Corp. of the Presiding Bishop (COB),2008,Industrial,Active,1996,3/19/93,Salt Lake,100,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Corp. of the Presiding Bishop (COB),2008,Industrial,Active,1995,1/22/92,Salt Lake,100,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Corp. of the Presiding Bishop (COB),2008,Industrial,Active,1994,3/5/91,Salt Lake,100,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
University of Utah,2020,Industrial,Active,2019,2/17/16,Salt Lake,3,2,61,0,34,222,0,0,,,,,,,,,,,,,,,,,,,
University of Utah,2020,Industrial,Active,2018,2/12/15,Salt Lake,10,0,63,0,27,222,0,0,,,,,,,,,,,,,,,,,,,
University of Utah,2020,Industrial,Active,2017,2/25/14,Salt Lake,10,0,62,0,28,222,0,0,,,,,,,,,,,,,,,,,,,
University of Utah,2020,Industrial,Active,2016,3/29/13,Salt Lake,20,0,55,0,25,221.12,0,0,,,,,,,,,,,,,,,,,,,
University of Utah,2020,Industrial,Active,2015,3/31/12,Salt Lake,20,0,55,0,25,0,0,0,,,,,,,,,,,,,,,,,,,
University of Utah,2020,Industrial,Active,2014,6/23/11,Salt Lake,20,0,55,0,,,25,,,,,,,,,,,,,,,,,,,,
University of Utah,2020,Industrial,Active,2013,7/8/10,Salt Lake,0,0,0,95,,,5,,,,,,,,,,,,,,,,,,,,
University of Utah,2020,Industrial,Active,2012,4/14/09,Salt Lake,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
University of Utah,2020,Industrial,Active,2011,5/1/08,Salt Lake,10,0,50,0,,,40,,,,,,,,,,,,,,,,,,,,
University of Utah,2020,Industrial,Active,2010,4/26/07,Salt Lake,5,0,67,2,,,26,,,,,,,,,,,,,,,,,,,,
University of Utah,2020,Industrial,Active,2009,3/22/06,Salt Lake,18,0,47,7,,,28,,,,,,,,,,,,,,,,,,,,
University of Utah,2020,Industrial,Active,2008,2/17/05,Salt Lake,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
University of Utah,2020,Industrial,Active,2007,5/28/04,Salt Lake,5,5,55,0,,,35,,,,,,,,,,,,,,,,,,,,
University of Utah,2020,Industrial,Active,2006,3/25/03,Salt Lake,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
University of Utah,2020,Industrial,Active,2000,1/15/97,Salt Lake,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
University of Utah,2020,Industrial,Active,1999,2/1/96,Salt Lake,8,0,61,31,,,0,,,,,,,,,,,,,,,,,,,,
University of Utah,2020,Industrial,Active,1998,3/24/95,Salt Lake,0,0,100,0,,,0,,,,,,,,,,,,,,,,,,,,
University of Utah,2020,Industrial,Active,1997,3/9/94,Salt Lake,0,0,100,0,,,0,,,,,,,,,,,,,,,,,,,,
University of Utah,2020,Industrial,Active,1996,2/24/93,Salt Lake,0,0,100,0,,,0,,,,,,,,,,,,,,,,,,,,
University of Utah,2020,Industrial,Active,1995,2/28/92,Salt Lake,0,0,100,0,,,0,,,,,,,,,,,,,,,,,,,,
University of Utah,2020,Industrial,Active,1994,2/16/91,Salt Lake,0,0,100,0,,,0,,,,,,,,,,,,,,,,,,,,
University of Utah,2020,Industrial,Active,1993,3/2/90,Salt Lake,0,0,100,0,,,0,,,,,,,,,,,,,,,,,,,,
University of Utah,2020,Industrial,Active,1992,1/26/89,Salt Lake,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
University of Utah,2020,Industrial,Active,1991,1/21/88,Salt Lake,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
University of Utah,2020,Industrial,Active,1990,2/13/87,Salt Lake,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
University of Utah,2020,Industrial,Active,1989,3/7/86,Salt Lake,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
University of Utah,2020,Industrial,Active,1988,2/26/85,Salt Lake,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,2017,1/18/14,Utah,8,0,89,0,3,7,0,0,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,2016,1/8/13,Utah,8,0,89,0,3,2,0,0,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,2015,1/18/12,Utah,8,0,89,0,3,2,0,0,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,2014,1/13/11,Utah,8,0,89,0,3,2,0,0,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,2013,1/29/10,Utah,8,0,90,0,2,2,0,0,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,2012,1/9/09,Utah,8,0,90,0,,,2,,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,2011,2/8/08,Utah,8,0,90,0,,,2,,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,2010,1/31/07,Utah,8,0,90,0,,,2,,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,2009,1/11/06,Utah,8,0,90,0,,,2,,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,2008,1/27/05,Utah,8,0,90,0,,,2,,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,2007,1/22/04,Utah,8,0,80,0,,,12,,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,2006,2/20/03,Utah,8,0,90,0,,,2,,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,2005,1/17/02,Utah,8,0,90,2,,,0,,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,2004,2/2/01,Utah,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,2003,3/22/00,Utah,8,0,60,2,,,30,,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,2002,3/25/99,Utah,8,0,61,1,,,30,,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,2001,3/20/98,Utah,8,0,61,1,,,30,,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,2000,2/6/97,Utah,8,0,61,1,,,30,,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,1999,2/17/96,Utah,3,0,71,26,,,0,,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,1998,1/31/95,Utah,3,0,71,26,,,0,,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,1997,2/9/94,Utah,3,0,71,26,,,0,,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,1996,2/5/93,Utah,3,71,26,0,,,0,,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,1995,3/10/92,Utah,2,0,98,0,,,0,,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,1994,2/14/91,Utah,2,0,98,0,,,0,,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,1993,2/23/90,Utah,1,0,49,0,,,50,,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,1992,2/18/89,Utah,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,1991,1/28/88,Utah,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,1990,1/30/87,Utah,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,1989,2/6/86,Utah,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Utah State Hospital,2021,Industrial,Inactive,1988,2/5/85,Utah,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Utah State Training School,2022,Industrial,Inactive,1988,3/16/85,Utah,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,,,
LDS Hospital,2023,Industrial,Active,2019,2/5/16,Salt Lake,15,30,5,0,50,6,0,0,,,,,,,,,,,,,,,,,,,
LDS Hospital,2023,Industrial,Active,2018,1/7/15,Salt Lake,15,30,5,0,50,6.5,0,0,,,,,,,,,,,,,,,,,,,
LDS Hospital,2023,Industrial,Active,2017,7/9/14,Salt Lake,15,30,5,0,50,6.5,0,0,,,,,,,,,,,,,,,,,,,
LDS Hospital,2023,Industrial,Active,2016,1/15/13,Salt Lake,17,30,3,0,50,6.5,0,0,,,,,,,,,,,,,,,,,,,
LDS Hospital,2023,Industrial,Active,2015,1/6/12,Salt Lake,21,25,4,0,50,6.5,0,0,,,,,,,,,,,,,,,,,,,
LDS Hospital,2023,Industrial,Active,2014,4/30/11,Salt Lake,0,50,0,0,,,50,,,,,,,,,,,,,,,,,,,,
LDS Hospital,2023,Industrial,Active,2013,1/26/10,Salt Lake,56,0,0,0,,,44,,,,,,,,,,,,,,,,,,,,
LDS Hospital,2023,Industrial,Active,2012,1/1/09,Salt Lake,56,0,0,0,,,44,,,,,,,,,,,,,,,,,,,,
LDS Hospital,2023,Industrial,Active,2011,7/5/08,Salt Lake,50,0,0,0,,,50,,,,,,,,,,,,,,,,,,,,
LDS Hospital,2023,Industrial,Active,2009,1/11/06,Salt Lake,25,50,0,0,,,25,,,,,,,,,,,,,,,,,,,,
LDS Hospital,2023,Industrial,Active,2008,1/18/05,Salt Lake,25,50,0,0,,,25,,,,,,,,,,,,,,,,,,,,
LDS Hospital,2023,Industrial,Active,2007,1/17/04,Salt Lake,25,50,0,0,,,25,,,,,,,,,,,,,,,,,,,,
LDS Hospital,2023,Industrial,Active,2006,1/3/03,Salt Lake,25,50,0,0,,,25,,,,,,,,,,,,,,,,,,,,
LDS Hospital,2023,Industrial,Active,2005,1/17/02,Salt Lake,25,50,0,0,,,25,,,,,,,,,,,,,,,,,,,,
LDS Hospital,2023,Industrial,Active,2004,2/3/01,Salt Lake,25,50,0,0,,,25,,,,,,,,,,,,,,,,,,,,
LDS Hospital,2023,Industrial,Active,2003,2/8/00,Salt Lake,25,50,0,0,,,25,,,,,,,,,,,,,,,,,,,,
LDS Hospital,2023,Industrial,Active,2002,1/22/99,Salt Lake,25,50,0,0,,,25,,,,,,,,,,,,,,,,,,,,
LDS Hospital,2023,Industrial,Active,2001,1/30/98,Salt Lake,25,50,0,0,,,25,,,,,,,,,,,,,,,,,,,,
LDS Hospital,2023,Industrial,Active,2000,2/4/97,Salt Lake,25,50,0,0,,,25,,,,,,,,,,,,,,,,,,,,
LDS Hospital,2023,Industrial,Active,1999,1/17/96,Salt Lake,35,35,0,30,,,0,,,,,,,,,,,,,,,,,,,,
LDS Hospital,2023,Industrial,Active,1998,2/11/95,Salt Lake,60,35,0,5,,,0,,,,,,,,,,,,,,,,,,,,
LDS Hospital,2023,Industrial,Active,1997,1/19/94,Salt Lake,60,35,0,5,,,0,,,,,,,,,,,,,,,,,,,,
LDS Hospital,2023,Industrial,Active,1996,1/30/93,Salt Lake,25,500,0,0,,,25,,,,,,,,,,,,,,,,,,,,
LDS Hospital,2023,Industrial,Active,1995,1/15/92,Salt Lake,25,35,0,0,,,40,,,,,,,,,,,,,,,,,,,,
LDS Hospital,2023,Industrial,Active,1994,1/18/90,Salt Lake,15,0,85,0,,,0,,,,,,,,,,,,,,,,,,,,
LDS Hospital,2023,Industrial,Active,1993,1/18/90,Salt Lake,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
LDS Hospital,2023,Industrial,Active,1992,1/25/89,Salt Lake,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
LDS Hospital,2023,Industrial,Active,1991,2/26/88,Salt Lake,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Beaver Recreation Inc.,2025,Industrial,Inactive,1999,2/8/96,Beaver,0,2,80,18,,,0,,,,,,,,,,,,,,,,,,,,
Beaver Recreation Inc.,2025,Industrial,Inactive,1998,2/21/95,Beaver,0,25,75,0,,,0,,,,,,,,,,,,,,,,,,,,
Beaver Recreation Inc.,2025,Industrial,Inactive,1997,1/19/94,Beaver,0,0,95,5,,,0,,,,,,,,,,,,,,,,,,,,
Smithfield Hog Production Skyline (Milford),2027,Industrial,Active,2019,1/16/16,Beaver,0,48,5,0,0,0,47,220,,,,,,,,,,,,,,,,,,,
Smithfield Hog Production Skyline (Milford),2027,Industrial,Active,2018,1/16/15,Beaver,0,48,5,0,0,0,47,220,,,,,,,,,,,,,,,,,,,
Smithfield Hog Production Skyline (Milford),2027,Industrial,Active,2017,1/22/14,Beaver,0,48,5,0,0,0,47,220,,,,,,,,,,,,,,,,,,,
Smithfield Hog Production Skyline (Milford),2027,Industrial,Active,2016,2/21/13,Beaver,0,48,5,0,0,0,47,220,,,,,,,,,,,,,,,,,,,
Smithfield Hog Production Skyline (Milford),2027,Industrial,Active,2015,1/10/12,Beaver,0,48,5,0,0,0,47,0,,,,,,,,,,,,,,,,,,,
Smithfield Hog Production Skyline (Milford),2027,Industrial,Active,2014,1/22/11,Beaver,0,48,5,0,0,0,47,0,,,,,,,,,,,,,,,,,,,
Smithfield Hog Production Skyline (Milford),2027,Industrial,Active,2013,1/7/10,Beaver,0,65,25,0,,,10,,,,,,,,,,,,,,,,,,,,
Smithfield Hog Production Skyline (Milford),2027,Industrial,Active,2012,1/6/09,Beaver,0,65,25,0,,,10,,,,,,,,,,,,,,,,,,,,
Smithfield Hog Production Skyline (Milford),2027,Industrial,Active,2011,1/3/08,Beaver,0,65,25,0,,,10,,,,,,,,,,,,,,,,,,,,
Smithfield Hog Production Skyline (Milford),2027,Industrial,Active,2010,1/25/07,Beaver,0,0,0,90,,,10,,,,,,,,,,,,,,,,,,,,
Smithfield Hog Production Skyline (Milford),2027,Industrial,Active,2009,1/5/06,Beaver,0,64,2,0,,,34,,,,,,,,,,,,,,,,,,,,
Smithfield Hog Production Skyline (Milford),2027,Industrial,Active,2008,1/5/05,Beaver,0,63,2,0,,,35,,,,,,,,,,,,,,,,,,,,
Smithfield Hog Production Skyline (Milford),2027,Industrial,Active,2007,3/23/04,Beaver,1,59,1,0,,,39,,,,,,,,,,,,,,,,,,,,
Smithfield Hog Production Skyline (Milford),2027,Industrial,Active,2006,1/8/03,Beaver,1,59,1,0,,,39,,,,,,,,,,,,,,,,,,,,
Smithfield Hog Production Skyline (Milford),2027,Industrial,Active,2005,1/9/02,Beaver,1,54,1,0,,,44,,,,,,,,,,,,,,,,,,,,
Smithfield Hog Production Skyline (Milford),2027,Industrial,Active,2004,1/18/01,Beaver,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Smithfield Hog Production Skyline (Milford),2027,Industrial,Active,2003,2/24/00,Beaver,0,90,3,7,,,0,,,,,,,,,,,,,,,,,,,,
Smithfield Hog Production Skyline (Milford),2027,Industrial,Active,2002,1/20/99,Beaver,0,0,1,99,,,0,,,,,,,,,,,,,,,,,,,,
Smithfield Hog Production Skyline (Milford),2027,Industrial,Active,2001,1/13/98,Beaver,0,0,1,99,,,0,,,,,,,,,,,,,,,,,,,,
Smithfield Hog Production Skyline (Milford),2027,Industrial,Active,2000,3/11/97,Beaver,1,0,1,99,,,0,,,,,,,,,,,,,,,,,,,,
Smithfield Hog Production Skyline (Milford),2027,Industrial,Active,1999,1/20/96,Beaver,0,0,1,99,,,0,,,,,,,,,,,,,,,,,,,,
Smithfield Hog Production Skyline (Milford),2027,Industrial,Active,1998,1/26/95,Beaver,0,0,1,99,,,0,,,,,,,,,,,,,,,,,,,,
Smithfield Hog Production Skyline (Milford),2027,Industrial,Active,1997,1/15/94,Beaver,0,0,0,100,,,0,,,,,,,,,,,,,,,,,,,,
Smithfield Hog Production Skyline (Milford),2027,Industrial,Active,1996,2/26/93,Beaver,0,0,4,96,,,0,,,,,,,,,,,,,,,,,,,,
Smithfield Hog Production Skyline (Milford),2027,Industrial,Active,1995,2/25/92,Beaver,0,10,90,0,,,0,,,,,,,,,,,,,,,,,,,,
Sunten Inc.,2028,Industrial,Active,2019,1/18/16,Tooele,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,
Sunten Inc.,2028,Industrial,Active,2018,1/19/15,Tooele,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,
Sunten Inc.,2028,Industrial,Active,2017,4/11/14,Tooele,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,
Sunten Inc.,2028,Industrial,Active,2016,1/26/13,Tooele,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,
Sunten Inc.,2028,Industrial,Active,2015,2/2/12,Tooele,0,0,0,100,,,0,,,,,,,,,,,,,,,,,,,,
Sunten Inc.,2028,Industrial,Active,2014,1/28/11,Tooele,0,0,0,100,,,0,,,,,,,,,,,,,,,,,,,,
Sunten Inc.,2028,Industrial,Active,2013,1/23/10,Tooele,0,0,0,100,,,0,,,,,,,,,,,,,,,,,,,,
Sunten Inc.,2028,Industrial,Active,2012,5/23/09,Tooele,0,0,0,100,,,0,,,,,,,,,,,,,,,,,,,,
Sunten Inc.,2028,Industrial,Active,2011,1/17/08,Tooele,0,0,0,100,,,0,,,,,,,,,,,,,,,,,,,,
Sunten Inc.,2028,Industrial,Active,2010,3/5/07,Tooele,0,0,0,99,,,1,,,,,,,,,,,,,,,,,,,,
Sunten Inc.,2028,Industrial,Active,2009,1/6/06,Tooele,0,0,0,99,,,1,,,,,,,,,,,,,,,,,,,,
Sunten Inc.,2028,Industrial,Active,2007,4/21/04,Tooele,0,0,0,99,,,1,,,,,,,,,,,,,,,,,,,,
Sunten Inc.,2028,Industrial,Active,1999,3/8/96,Tooele,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Sunten Inc.,2028,Industrial,Active,1997,3/31/94,Tooele,0,0,100,0,,,0,,,,,,,,,,,,,,,,,,,,
Sunten Inc.,2028,Industrial,Active,1995,4/17/92,Tooele,0,0,0,100,,,0,,,,,,,,,,,,,,,,,,,,
Thanksgiving Point Development Company,2029,Industrial,Active,2019,6/8/16,Utah,0,0,0,0,100,191,0,0,,,,,,,,,,,,,,,,,,,
Thanksgiving Point Development Company,2029,Industrial,Active,2018,4/9/15,Utah,0,0,0,0,100,227,0,0,,,,,,,,,,,,,,,,,,,
Thanksgiving Point Development Company,2029,Industrial,Active,2017,3/1/14,Utah,0,0,0,0,100,227,0,0,,,,,,,,,,,,,,,,,,,
Thanksgiving Point Development Company,2029,Industrial,Active,2016,1/9/13,Utah,0,0,0,0,100,227.2,0,0,,,,,,,,,,,,,,,,,,,
Thanksgiving Point Development Company,2029,Industrial,Active,2015,2/1/12,Utah,0,0,0,0,,,100,,,,,,,,,,,,,,,,,,,,
Thanksgiving Point Development Company,2029,Industrial,Active,2014,1/19/11,Utah,0,0,0,0,,,100,,,,,,,,,,,,,,,,,,,,
Thanksgiving Point Development Company,2029,Industrial,Active,2013,2/19/10,Utah,0,0,0,0,,,100,,,,,,,,,,,,,,,,,,,,
Thanksgiving Point Development Company,2029,Industrial,Active,2012,4/1/09,Utah,0,0,0,0,,,100,,,,,,,,,,,,,,,,,,,,
Thanksgiving Point Development Company,2029,Industrial,Active,2011,5/20/08,Utah,0,0,0,0,,,100,,,,,,,,,,,,,,,,,,,,
Thanksgiving Point Development Company,2029,Industrial,Active,2010,1/6/07,Utah,0,0,0,0,,,100,,,,,,,,,,,,,,,,,,,,
Thanksgiving Point Development Company,2029,Industrial,Active,2009,3/31/06,Utah,0,0,0,0,,,100,,,,,,,,,,,,,,,,,,,,
Thanksgiving Point Development Company,2029,Industrial,Active,2008,3/5/05,Utah,0,0,0,0,,,100,,,,,,,,,,,,,,,,,,,,
Thanksgiving Point Development Company,2029,Industrial,Active,2007,2/27/04,Utah,0,0,0,0,,,100,,,,,,,,,,,,,,,,,,,,
